id,merchant_id,market,currency,source_sku,title,source_title,brand,department,category,categories,description,short_description,image_urls,color,sizes,price,original_price,discount_percent,availability,condition,active,product_type,keywords,affiliate_url,landing_url,launch_date,priority,editorial_score,available_variants,total_variants,translation_status
lounge-14822987825534-es,lounge-eu,ES,EUR,14822987825534,Bóxeres Men's Everyday (3-Pack – negro total,Men's Everyday Boxers (3-Pack) - All Black,Lounge Underwear,Moda hombre,Moda hombre · Ropa interior,men-fashion,"Bóxeres Men's Everyday (3-Pack – negro total de Lounge. Tallas disponibles: S, M, L, XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Bóxeres Men's Everyday (3-Pack – negro total. Disponible en Lounge EU desde 40.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1ALLBLACKMULTIBOXERSPIERRE.jpg?v=1736860912|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2ALLBLACKMULTIBOXERSPIERRE.jpg?v=1736860912|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3ALLBLACKMULTIBOXERSPIERRE.jpg?v=1736860912|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4ALLBLACKMULTIBOXERSPIERRE.jpg?v=1736860912|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5ALLBLACKMULTIBOXERSPIERRE.jpg?v=1736860912|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6ALLBLACKMULTIBOXERSPIERRE.jpg?v=1736860911,negro total,"S,M,L,XL",40.0,,0,in_stock,new,True,Mens,"bóxeres,men,s,everyday,3,pack,negro,total,lounge,moda,hombre,ropa,interior",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=14822987825534&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-boxers-multi-pack-all-black&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-boxers-multi-pack-all-black,2024-11-19,C,3,4,4,borrador_controlado_revisar_antes_de_publicar
lounge-7325085728804-es,lounge-eu,ES,EUR,7325085728804,Bóxeres Men's Luxe (3 Pack – Charcoal,Men's Luxe Boxers (3 Pack) - Charcoal,Lounge Underwear,Moda hombre,Moda hombre · Ropa interior,men-fashion,"Bóxeres Men's Luxe (3 Pack – Charcoal de Lounge. Tallas disponibles: S, M, L, XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Bóxeres Men's Luxe (3 Pack – Charcoal. Disponible en Lounge EU desde 40.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.CharcoalLuxeBoxers-Pierre.jpg?v=1710425094|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.CharcoalLuxeBoxers-Pierre.jpg?v=1710425094|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.CharcoalLuxeBoxers-Pierre.jpg?v=1710425094|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.CharcoalLuxeBoxers-Pierre.jpg?v=1710425096|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5.CharcoalLuxeBoxers-Pierre.jpg?v=1710425095|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6.CharcoalLuxeBoxers-Pierre.jpg?v=1710425093,Charcoal,"S,M,L,XL",40.0,,0,in_stock,new,True,Mens,"bóxeres,men,s,luxe,3,pack,charcoal,lounge,moda,hombre,ropa,interior",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7325085728804&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fmens-luxe-boxers-three-pack-charcoal&intsrc=CATF_35417,https://eu.lounge.com/products/mens-luxe-boxers-three-pack-charcoal,2023-10-09,C,8,4,4,borrador_controlado_revisar_antes_de_publicar
lounge-7325085761572-es,lounge-eu,ES,EUR,7325085761572,Bóxeres Men's Luxe (3 Pack – Multipack,Men's Luxe Boxers (3 Pack) - Multipack,Lounge Underwear,Moda hombre,Moda hombre · Ropa interior,men-fashion,"Bóxeres Men's Luxe (3 Pack – Multipack de Lounge. Tallas disponibles: S, M, XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Bóxeres Men's Luxe (3 Pack – Multipack. Disponible en Lounge EU desde 40.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/LuxeWhite.jpg?v=1715949484|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.BlackLuxeBoxers-Pierre_57e09429-9f15-4342-8ca7-8dfbd6381473.jpg?v=1715949486|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.BlackLuxeBoxers-Pierre_25d38d57-16cc-4067-bbba-af4c07d0c22b.jpg?v=1715949486|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.WhiteLuxeBoxers-Pierre_a870f24f-bcee-42f3-be52-a4ac79a89d95.jpg?v=1715949485|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.WhiteLuxeBoxers-Pierre_32825e9f-cb36-4aa0-8536-87db85305a5d.jpg?v=1715949485|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.CharcoalLuxeBoxers-Pierre_e1d5147e-6adc-4b44-91d0-1e7ed00d8caf.jpg?v=1715949484,Multipack,"S,M,XL",40.0,,0,in_stock,new,True,Mens,"bóxeres,men,s,luxe,3,pack,multipack,lounge,moda,hombre,ropa,interior",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7325085761572&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fmens-luxe-boxers-three-pack-multi-pack&intsrc=CATF_35417,https://eu.lounge.com/products/mens-luxe-boxers-three-pack-multi-pack,2023-10-09,C,8,3,4,borrador_controlado_revisar_antes_de_publicar
lounge-7325085696036-es,lounge-eu,ES,EUR,7325085696036,Bóxeres Men's Luxe (3 Pack – blanco,Men's Luxe Boxers (3 Pack) - White,Lounge Underwear,Moda hombre,Moda hombre · Ropa interior,men-fashion,"Bóxeres Men's Luxe (3 Pack – blanco de Lounge. Tallas disponibles: S, M, L, XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Bóxeres Men's Luxe (3 Pack – blanco. Disponible en Lounge EU desde 40.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1..WhiteLuxeBoxers-Pierre.jpg?v=1710425321|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.WhiteLuxeBoxers-Pierre.jpg?v=1710425320|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.WhiteLuxeBoxers-Pierre.jpg?v=1710425322|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.WhiteLuxeBoxers-Pierre.jpg?v=1710425323|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5.WhiteLuxeBoxers-Pierre.jpg?v=1710425322|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6.WhiteLuxeBoxers-Pierre.jpg?v=1710425321,blanco,"S,M,L,XL",40.0,,0,in_stock,new,True,Mens,"bóxeres,men,s,luxe,3,pack,blanco,lounge,moda,hombre,ropa,interior",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7325085696036&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fmens-luxe-boxers-three-pack-white&intsrc=CATF_35417,https://eu.lounge.com/products/mens-luxe-boxers-three-pack-white,2023-10-09,C,8,4,4,borrador_controlado_revisar_antes_de_publicar
lounge-7325085663268-es,lounge-eu,ES,EUR,7325085663268,Bóxeres Men's Luxe (3 Pack – negro,Men's Luxe Boxers (3 Pack) - Black,Lounge Underwear,Moda hombre,Moda hombre · Ropa interior,men-fashion,"Bóxeres Men's Luxe (3 Pack – negro de Lounge. Tallas disponibles: S, M, L. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Bóxeres Men's Luxe (3 Pack – negro. Disponible en Lounge EU desde 40.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.BlackLuxeBoxers-Pierre.jpg?v=1710425366|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.BlackLuxeBoxers-Pierre.jpg?v=1710425369|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.BlackLuxeBoxers-Pierre.jpg?v=1710425367|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.BlackLuxeBoxers-Pierre.jpg?v=1710425367|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5.BlackLuxeBoxers-Pierre.jpg?v=1710425368|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6.BlackLuxeBoxers-Pierre.jpg?v=1710425369,negro,"S,M,L",40.0,,0,in_stock,new,True,Mens,"bóxeres,men,s,luxe,3,pack,negro,lounge,moda,hombre,ropa,interior",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7325085663268&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fmens-luxe-boxers-three-pack-black&intsrc=CATF_35417,https://eu.lounge.com/products/mens-luxe-boxers-three-pack-black,2023-10-09,C,8,3,4,borrador_controlado_revisar_antes_de_publicar
lounge-15370175807870-es,lounge-eu,ES,EUR,15370175807870,Producto Lounge Agnes Loafers – Camel/crema,Agnes Loafers - Tan/Cream,Lounge Underwear,Moda mujer,Moda mujer · Calzado,women-fashion,"Producto Lounge Agnes Loafers – Camel/crema de Lounge. Tallas disponibles: 37, 38, 39, 40, 41. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Agnes Loafers – Camel/crema. Disponible en Lounge EU desde 120.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/TanLoafers1_5de414bf-a7b8-4c37-9e34-6d125060fee2.jpg?v=1748361262|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/TanLoafers2.jpg?v=1748361263|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/TanLoafers3_d26bc820-d38d-4097-892f-1345cd90e2f2.jpg?v=1748361262|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/TanLoafers4_3480096c-093a-4e33-9451-da26f1f95220.jpg?v=1748361263|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/TanLoafers5_7e734262-b400-474b-8d29-ef47a63837b6.jpg?v=1748361263|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/TanLoafers7_e6a1b7ec-b17f-4cb6-86b0-d992887b09d8.jpg?v=1748361263,Camel/crema,"37,38,39,40,41",120.0,,0,in_stock,new,True,Footwear,"producto,lounge,agnes,loafers,camel,crema,moda,mujer,calzado",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15370175807870&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fagnes-loafers-tan-cream&intsrc=CATF_35417,https://eu.lounge.com/products/agnes-loafers-tan-cream,2025-05-14,C,7,5,5,borrador_controlado_revisar_antes_de_publicar
lounge-15370176037246-es,lounge-eu,ES,EUR,15370176037246,Producto Lounge Agnes Loafers – negro,Agnes Loafers - Black,Lounge Underwear,Moda mujer,Moda mujer · Calzado,women-fashion,"Producto Lounge Agnes Loafers – negro de Lounge. Tallas disponibles: 38, 39, 40, 41. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Agnes Loafers – negro. Disponible en Lounge EU desde 120.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1_d57b6c46-b2ba-41a3-8dea-aebb709bce8b.jpg?v=1748361262|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2_5ef534d8-b082-4e1a-a70f-57f940acedb6.jpg?v=1748361262|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3_67c43357-e061-4131-a4b5-986421d638fd.jpg?v=1748361262|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5_cdcbd404-aac2-4f08-ae6f-cf858048a6d0.jpg?v=1748361263|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6_7c1b9b76-89c9-4ff6-bd4b-b123a8460083.jpg?v=1748361263|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/7_26dc27bc-86fe-4fcb-bc4d-446c324a61c1.jpg?v=1748361262,negro,"38,39,40,41",120.0,,0,in_stock,new,True,Footwear,"producto,lounge,agnes,loafers,negro,moda,mujer,calzado",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15370176037246&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fagnes-loafers-black&intsrc=CATF_35417,https://eu.lounge.com/products/agnes-loafers-black,2025-05-14,C,3,4,5,borrador_controlado_revisar_antes_de_publicar
lounge-15549360832894-es,lounge-eu,ES,EUR,15549360832894,Producto Lounge Electra Knee-High Boots – negro,Electra Knee-High Boots - Black,Lounge Underwear,Moda mujer,Moda mujer · Calzado,women-fashion,"Producto Lounge Electra Knee-High Boots – negro de Lounge. Tallas disponibles: 40, 41. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Electra Knee-High Boots – negro. Disponible en Lounge EU desde 230.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/CS-1BLACKELECTRAKNEEHIGHBOOTS.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1BlackElectraKnee-HighBoots.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2BlackElectraKnee-HighBoots.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3BlackElectraKnee-HighBoots.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5BlackElectraKnee-HighBoots.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6BlackElectraKnee-HighBoots.jpg?v=1758876100,negro,"40,41",230.0,,0,in_stock,new,True,Footwear,"producto,lounge,electra,knee,high,boots,negro,moda,mujer,calzado",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15549360832894&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Felectra-knee-high-boots-black&intsrc=CATF_35417,https://eu.lounge.com/products/electra-knee-high-boots-black,2025-08-29,C,8,2,5,borrador_controlado_revisar_antes_de_publicar
lounge-15549362012542-es,lounge-eu,ES,EUR,15549362012542,Producto Lounge Etta Encaje-Up Chunky Loafers – camel,Etta Lace-Up Chunky Loafers - Tan,Lounge Underwear,Moda mujer,Moda mujer · Calzado,women-fashion,"Producto Lounge Etta Encaje-Up Chunky Loafers – camel de Lounge. Tallas disponibles: 38, 39, 40, 41. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Etta Encaje-Up Chunky Loafers – camel. Disponible en Lounge EU desde 145.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1EttaLace-UpChunkyLoafers_0dee787f-46f7-4efd-a56c-9cf30eeedae6.jpg?v=1759235440|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/CS-1ETTACHUNKYLOAFER_0af3e55d-3913-4fdd-b123-bdb1a4bc580a.jpg?v=1759235441|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2EttaLace-UpChunkyLoafers_b3c041c3-257a-4bf5-9474-936cc749dd53.jpg?v=1759235440|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3EttaLace-UpChunkyLoafers_88d92a06-6c0b-4f9e-8acd-8f1208974c89.jpg?v=1759235441|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5EttaLace-UpChunkyLoafers_1fee867a-024a-4ced-b845-535c437bd599.jpg?v=1759235440|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6EttaLace-UpChunkyLoafers_9e68bd46-2ba0-468f-b95f-8ddba41ee8f9.jpg?v=1759235441,camel,"38,39,40,41",145.0,,0,in_stock,new,True,Footwear,"producto,lounge,etta,encaje,up,chunky,loafers,camel,moda,mujer,calzado",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15549362012542&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fetta-lace-up-chunky-loafers-tan&intsrc=CATF_35417,https://eu.lounge.com/products/etta-lace-up-chunky-loafers-tan,2025-08-29,C,8,4,5,borrador_controlado_revisar_antes_de_publicar
lounge-15549361914238-es,lounge-eu,ES,EUR,15549361914238,Producto Lounge Florrie Loafers – chocolate,Florrie Loafers - Chocolate,Lounge Underwear,Moda mujer,Moda mujer · Calzado,women-fashion,"Producto Lounge Florrie Loafers – chocolate de Lounge. Tallas disponibles: 37, 38, 39, 40, 41. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Florrie Loafers – chocolate. Disponible en Lounge EU desde 120.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/CS-2CHOCOLATEFLORRIELOAFTERS.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1ChocolateFlorrieLoafers.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3ChocolateFlorrieLoafers.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4ChocolateFlorrieLoafers.jpg?v=1758876100|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5ChocolateFlorrieLoafers.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6ChocolateFlorrieLoafers.jpg?v=1758876100,chocolate,"37,38,39,40,41",120.0,,0,in_stock,new,True,Footwear,"producto,lounge,florrie,loafers,chocolate,moda,mujer,calzado",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15549361914238&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fflorrie-loafers-chocolate&intsrc=CATF_35417,https://eu.lounge.com/products/florrie-loafers-chocolate,2025-08-29,C,12,5,5,borrador_controlado_revisar_antes_de_publicar
lounge-15549361160574-es,lounge-eu,ES,EUR,15549361160574,Producto Lounge Heather Ankle Boots – chocolate,Heather Ankle Boots - Chocolate,Lounge Underwear,Moda mujer,Moda mujer · Calzado,women-fashion,"Producto Lounge Heather Ankle Boots – chocolate de Lounge. Tallas disponibles: 38, 39, 41. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Heather Ankle Boots – chocolate. Disponible en Lounge EU desde 170.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1ChocolateHeatherAnkleBoots.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2ChocolateHeatherAnkleBoots.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3ChocolateHeatherAnkleBoots.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/CS-2CHOCOLATEHEATHERANKLEBOOTS.jpg?v=1758876100|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4ChocolateHeatherAnkleBoots.jpg?v=1758876100|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6ChocolateHeatherAnkleBoots.jpg?v=1758876100,chocolate,"38,39,41",170.0,,0,in_stock,new,True,Footwear,"producto,lounge,heather,ankle,boots,chocolate,moda,mujer,calzado",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15549361160574&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fheather-ankle-boots-chocolate&intsrc=CATF_35417,https://eu.lounge.com/products/heather-ankle-boots-chocolate,2025-08-29,C,8,3,5,borrador_controlado_revisar_antes_de_publicar
lounge-15803216101758-es,lounge-eu,ES,EUR,15803216101758,Producto Lounge Indie Sandals – camel,Indie Sandals - Tan,Lounge Underwear,Moda mujer,Moda mujer · Calzado,women-fashion,"Producto Lounge Indie Sandals – camel de Lounge. Tallas disponibles: 37, 38, 39, 40, 41. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Indie Sandals – camel. Disponible en Lounge EU desde 100.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/INDIESANDALS1_2249a946-ac79-4b9b-b9aa-a72cd8338102.jpg?v=1774370652|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/INDIESANDALS2_accc38a3-77c5-4f3d-a2d8-88c380dc1cc4.jpg?v=1774370652|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1IndieSandals-Tan.jpg?v=1774370651|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2IndieSandals-Tan.jpg?v=1774370652|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3IndieSandals-Tan.jpg?v=1774370652|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4IndieSandals-Tan.jpg?v=1774370652,camel,"37,38,39,40,41",100.0,,0,in_stock,new,True,Footwear,"producto,lounge,indie,sandals,camel,moda,mujer,calzado",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15803216101758&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Findie-sandals-tan&intsrc=CATF_35417,https://eu.lounge.com/products/indie-sandals-tan,2026-03-03,C,12,5,5,borrador_controlado_revisar_antes_de_publicar
lounge-15827772211582-es,lounge-eu,ES,EUR,15827772211582,Producto Lounge Iris Sandals – Raffia,Iris Sandals - Raffia,Lounge Underwear,Moda mujer,Moda mujer · Calzado,women-fashion,Producto Lounge Iris Sandals – Raffia de Lounge. Tallas disponibles: 37. El precio y el stock se confirman en la tienda antes de finalizar la compra.,Producto Lounge Iris Sandals – Raffia. Disponible en Lounge EU desde 100.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/MEGAN642038020-R1-114-Editcopy.jpg?v=1775659574|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1IRISSANDALS.jpg?v=1775659572|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2IRISSANDALS.jpg?v=1775659573|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3IRISSANDALS.jpg?v=1775659573|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4IRISSANDALS.jpg?v=1775659572|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5IRISSANDALS.jpg?v=1775659573,Raffia,37,100.0,,0,in_stock,new,True,Footwear,"producto,lounge,iris,sandals,raffia,moda,mujer,calzado",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15827772211582&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Firis-sandals-raffia&intsrc=CATF_35417,https://eu.lounge.com/products/iris-sandals-raffia,2026-03-16,C,8,1,5,borrador_controlado_revisar_antes_de_publicar
lounge-15549360996734-es,lounge-eu,ES,EUR,15549360996734,Producto Lounge Ivy Knee-High Boots – chocolate,Ivy Knee-High Boots - Chocolate,Lounge Underwear,Moda mujer,Moda mujer · Calzado,women-fashion,"Producto Lounge Ivy Knee-High Boots – chocolate de Lounge. Tallas disponibles: 38, 41. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Producto Lounge Ivy Knee-High Boots – chocolate. Disponible en Lounge EU desde 210.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1ChocolateIvyKnee-HighBoots.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3ChocolateIvyKnee-HighBoots.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4ChocolateIvyKnee-HighBoots.jpg?v=1758876100|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/CS-1CHOCOLATEIVYKNEEHIGHBOOTS.jpg?v=1758876100|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5ChocolateIvyKnee-HighBoots.jpg?v=1758876099|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6ChocolateIvyKnee-HighBoots.jpg?v=1758876100,chocolate,"38,41",210.0,,0,in_stock,new,True,Footwear,"producto,lounge,ivy,knee,high,boots,chocolate,moda,mujer,calzado",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15549360996734&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fivy-knee-high-boots-chocolate&intsrc=CATF_35417,https://eu.lounge.com/products/ivy-knee-high-boots-chocolate,2025-08-29,C,8,2,5,borrador_controlado_revisar_antes_de_publicar
